timestamp,face_id,emotion,confidence
2025-06-06 20:58:24,1,sad,45.81,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:24,1,sad,37.27,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:24,1,angry,54.04,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:24,1,angry,43.65,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:24,1,sad,54.75,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:25,1,sad,60.54,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:25,1,sad,60.50,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:25,1,sad,52.13,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:25,1,angry,43.32,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:25,1,sad,37.18,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:25,1,angry,45.43,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:25,1,angry,49.50,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:26,1,angry,51.46,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:26,1,sad,54.94,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:26,1,sad,43.25,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:26,1,sad,34.97,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:26,1,sad,42.12,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:26,1,angry,37.92,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:26,1,neutral,50.19,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:27,1,angry,45.08,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:27,1,angry,43.60,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:27,1,neutral,46.32,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:27,1,happy,57.97,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:27,1,happy,66.54,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:28,1,neutral,30.95,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:28,1,neutral,33.48,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:28,1,happy,39.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:28,1,happy,85.88,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:28,1,happy,94.32,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:28,1,happy,91.90,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:29,1,happy,94.93,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:29,1,angry,42.44,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:29,1,happy,56.33,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:29,1,happy,52.09,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:29,1,happy,77.60,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:29,1,happy,71.14,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:29,1,happy,71.03,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:30,1,happy,74.04,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:30,1,neutral,66.33,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:30,2,happy,90.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:30,1,neutral,92.33,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:30,2,happy,83.01,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:30,1,neutral,69.47,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:30,2,happy,88.19,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:30,1,neutral,61.89,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:30,2,happy,83.22,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,1,neutral,84.61,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,2,happy,87.77,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,1,neutral,79.35,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,2,happy,95.74,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,1,neutral,65.26,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,2,happy,99.96,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,1,sad,47.36,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,2,happy,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,1,happy,85.24,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,2,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,1,happy,89.08,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:31,2,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,1,happy,99.73,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,2,happy,69.27,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,1,happy,72.26,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,1,happy,90.40,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,1,happy,87.83,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,1,happy,95.35,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,2,angry,80.63,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,1,happy,91.68,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,1,sad,42.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:32,1,sad,46.25,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,1,angry,50.97,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,2,happy,93.10,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,1,sad,59.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,2,happy,97.85,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,1,sad,70.37,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,2,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,1,happy,95.96,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,2,happy,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,1,disgust,54.43,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:33,2,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:34,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:34,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:34,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:34,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:34,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:34,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:35,1,happy,97.11,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:35,2,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:35,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:35,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:35,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:35,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:36,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:36,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:36,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:36,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:36,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:37,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:37,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:37,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:37,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:37,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:38,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:38,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:38,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:38,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:38,1,happy,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:39,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:39,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:39,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:39,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:39,1,happy,99.90,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:40,1,happy,99.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:40,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:40,1,happy,99.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:40,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:40,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:41,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:41,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:41,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:41,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:41,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:42,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:42,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:42,1,happy,99.97,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:42,1,happy,95.83,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:42,1,happy,97.42,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:42,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:42,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:43,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:43,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:43,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:43,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:43,1,happy,99.50,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:43,1,happy,99.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:43,1,happy,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:44,1,happy,99.95,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:44,1,happy,99.93,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:44,1,happy,99.87,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:44,1,happy,99.62,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:44,1,happy,82.77,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:44,1,happy,79.49,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:45,1,happy,99.25,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:45,1,happy,85.58,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:45,1,happy,99.34,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:45,1,happy,99.56,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:45,1,happy,99.86,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:45,1,happy,99.94,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:46,1,happy,99.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:46,1,happy,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:46,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:46,1,happy,99.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:46,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:46,1,happy,99.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:47,1,happy,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:47,1,happy,99.87,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:47,1,happy,99.69,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:47,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:47,1,happy,99.97,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:47,1,happy,99.88,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:48,1,happy,99.81,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:48,1,happy,98.46,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:48,1,happy,98.87,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:48,1,happy,57.97,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:48,1,happy,98.69,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:48,1,happy,99.07,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:48,1,happy,54.39,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:49,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:49,1,sad,98.12,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:49,1,sad,66.04,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:49,1,sad,82.54,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:49,1,sad,98.52,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:49,1,sad,99.76,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:49,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:50,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:50,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:50,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:50,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:50,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:50,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:50,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:50,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:51,1,sad,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:51,1,sad,99.97,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:51,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:51,1,sad,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:51,1,sad,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:51,1,happy,96.32,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:51,1,happy,99.73,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:52,1,happy,99.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:52,1,happy,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:52,1,happy,99.99,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:52,1,happy,99.96,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:52,1,happy,100.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:52,1,happy,99.34,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:53,1,happy,83.32,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:53,1,happy,94.08,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:53,1,happy,81.65,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:53,1,happy,99.65,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:53,1,happy,99.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:53,1,happy,96.95,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:54,1,happy,97.98,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:54,1,happy,56.69,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:54,1,happy,54.06,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:54,1,happy,96.24,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:54,1,happy,86.63,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:55,1,happy,99.32,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:55,1,happy,73.00,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:55,1,angry,72.63,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:55,1,neutral,47.69,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:55,1,sad,66.80,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:56,1,sad,59.64,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:56,1,angry,42.50,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:56,1,neutral,39.78,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:56,1,neutral,42.80,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:56,1,neutral,51.51,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:56,1,neutral,40.21,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:57,1,sad,50.69,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:57,1,neutral,68.18,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:57,1,sad,43.91,Code.exe - emotion_log.csv - hacaton - Visual Studio Code
2025-06-06 20:58:57,1,neutral,45.82,Unknown
2025-06-06 20:58:58,1,angry,38.53,python.exe - DeepFace Emotion
2025-06-06 20:58:59,1,neutral,35.85,python.exe - DeepFace Emotion
2025-06-06 20:58:59,1,neutral,42.51,python.exe - DeepFace Emotion
2025-06-06 20:58:59,1,angry,33.87,python.exe - DeepFace Emotion
2025-06-06 20:58:59,1,neutral,60.77,python.exe - DeepFace Emotion
2025-06-06 20:58:59,1,neutral,41.94,python.exe - DeepFace Emotion
2025-06-06 20:59:00,1,neutral,38.84,python.exe - DeepFace Emotion
2025-06-06 20:59:00,1,neutral,50.34,python.exe - DeepFace Emotion
2025-06-06 20:59:00,1,neutral,38.61,python.exe - DeepFace Emotion
2025-06-06 20:59:00,1,neutral,35.26,python.exe - DeepFace Emotion
2025-06-06 20:59:00,1,neutral,52.92,python.exe - DeepFace Emotion
2025-06-06 20:59:01,1,neutral,57.53,python.exe - DeepFace Emotion
2025-06-06 20:59:01,1,neutral,58.54,python.exe - DeepFace Emotion
2025-06-06 20:59:01,1,neutral,44.61,python.exe - DeepFace Emotion
2025-06-06 20:59:01,1,neutral,42.86,python.exe - DeepFace Emotion
2025-06-06 20:59:01,1,angry,36.27,python.exe - DeepFace Emotion
2025-06-06 20:59:02,1,neutral,45.38,python.exe - DeepFace Emotion
2025-06-06 20:59:02,1,happy,93.43,python.exe - DeepFace Emotion
2025-06-06 20:59:02,2,neutral,54.61,python.exe - DeepFace Emotion
2025-06-06 20:59:02,1,neutral,61.00,python.exe - DeepFace Emotion
2025-06-06 20:59:02,1,sad,61.07,python.exe - DeepFace Emotion
2025-06-06 20:59:02,2,neutral,66.28,python.exe - DeepFace Emotion
2025-06-06 20:59:02,1,fear,43.03,python.exe - DeepFace Emotion
2025-06-06 20:59:02,2,angry,42.33,python.exe - DeepFace Emotion
2025-06-06 20:59:03,1,happy,96.84,python.exe - DeepFace Emotion
2025-06-06 20:59:03,2,neutral,60.92,python.exe - DeepFace Emotion
2025-06-06 20:59:03,1,happy,60.42,python.exe - DeepFace Emotion
2025-06-06 20:59:03,2,neutral,51.15,python.exe - DeepFace Emotion
2025-06-06 20:59:03,1,happy,63.16,python.exe - DeepFace Emotion
2025-06-06 20:59:03,2,happy,31.95,python.exe - DeepFace Emotion
2025-06-06 20:59:03,1,happy,66.98,python.exe - DeepFace Emotion
2025-06-06 20:59:03,2,sad,37.66,python.exe - DeepFace Emotion
2025-06-06 20:59:04,1,sad,51.61,python.exe - DeepFace Emotion
2025-06-06 20:59:04,2,neutral,67.54,python.exe - DeepFace Emotion
2025-06-06 20:59:04,1,neutral,50.86,python.exe - DeepFace Emotion
2025-06-06 20:59:04,2,happy,92.55,python.exe - DeepFace Emotion
2025-06-06 20:59:04,1,happy,75.24,python.exe - DeepFace Emotion
2025-06-06 20:59:04,2,happy,89.64,python.exe - DeepFace Emotion
2025-06-06 20:59:05,1,happy,39.06,python.exe - DeepFace Emotion
2025-06-06 20:59:05,2,neutral,55.18,python.exe - DeepFace Emotion
2025-06-06 20:59:05,1,fear,53.86,python.exe - DeepFace Emotion
2025-06-06 20:59:05,2,neutral,50.58,python.exe - DeepFace Emotion
2025-06-06 20:59:05,1,angry,41.05,python.exe - DeepFace Emotion
2025-06-06 20:59:05,2,sad,41.16,python.exe - DeepFace Emotion
2025-06-06 20:59:05,1,fear,65.12,python.exe - DeepFace Emotion
2025-06-06 20:59:05,2,sad,57.99,python.exe - DeepFace Emotion
2025-06-06 20:59:06,1,angry,45.02,python.exe - DeepFace Emotion
2025-06-06 20:59:06,2,angry,33.79,python.exe - DeepFace Emotion
2025-06-06 20:59:06,1,sad,82.99,python.exe - DeepFace Emotion
2025-06-06 20:59:06,2,neutral,44.44,python.exe - DeepFace Emotion
2025-06-06 20:59:06,1,sad,43.81,python.exe - DeepFace Emotion
2025-06-06 20:59:06,2,neutral,40.45,python.exe - DeepFace Emotion
2025-06-06 20:59:06,1,fear,68.91,python.exe - DeepFace Emotion
2025-06-06 20:59:06,2,neutral,47.21,python.exe - DeepFace Emotion
2025-06-06 20:59:07,1,sad,84.34,python.exe - DeepFace Emotion
2025-06-06 20:59:07,2,angry,47.08,python.exe - DeepFace Emotion
2025-06-06 20:59:07,1,fear,49.46,python.exe - DeepFace Emotion
2025-06-06 20:59:07,2,angry,50.05,python.exe - DeepFace Emotion
2025-06-06 20:59:07,1,neutral,46.96,python.exe - DeepFace Emotion
2025-06-06 20:59:07,2,sad,43.66,python.exe - DeepFace Emotion
2025-06-06 20:59:07,1,sad,48.56,python.exe - DeepFace Emotion
2025-06-06 20:59:07,2,sad,55.32,python.exe - DeepFace Emotion
2025-06-06 20:59:08,1,neutral,42.11,python.exe - DeepFace Emotion
2025-06-06 20:59:08,2,sad,76.26,python.exe - DeepFace Emotion
2025-06-06 20:59:08,1,sad,37.37,python.exe - DeepFace Emotion
2025-06-06 20:59:08,2,sad,90.27,python.exe - DeepFace Emotion
2025-06-06 20:59:08,1,neutral,34.93,python.exe - DeepFace Emotion
2025-06-06 20:59:08,2,sad,77.60,python.exe - DeepFace Emotion
2025-06-06 20:59:08,1,neutral,33.16,python.exe - DeepFace Emotion
2025-06-06 20:59:08,2,sad,57.90,python.exe - DeepFace Emotion
2025-06-06 20:59:09,1,neutral,41.69,python.exe - DeepFace Emotion
2025-06-06 20:59:09,2,sad,61.09,python.exe - DeepFace Emotion
2025-06-06 20:59:09,1,sad,41.00,python.exe - DeepFace Emotion
2025-06-06 20:59:09,2,sad,55.12,python.exe - DeepFace Emotion
2025-06-06 20:59:09,1,sad,85.59,python.exe - DeepFace Emotion
